expenditure_category,election_period,amount,reg_no,id
"Surveys, Polls & Voter Lists",2008-2010,833.56,CC10246,8589
Contribution to Political Party,2008-2010,100.00,CC10246,8590
Contribution to Community Organization,2012-2014,380.00,CC10246,8591
Advertising,2008-2010,275.00,CC10246,8592
Contribution to Political Party,2006-2008,280.00,CC10246,8593
Printing,2012-2014,33.76,CC10246,8594
Durable Assets,2008-2010,492.13,CC10246,8595
Printing,2006-2008,2727.30,CC10246,8596
Printing,2010-2012,2396.08,CC10246,8597
Contribution to Political Party,2012-2014,100.00,CC10246,8598
Candidate Fundraiser Tickets,2008-2010,579.88,CC10246,8599
Employee Services,2006-2008,75.00,CC10246,8600
Other,2006-2008,153.51,CC10246,8601
Hawaii Election Campaign Fund,2010-2012,257.99,CC10246,8602
Hawaii Election Campaign Fund,2006-2008,50.00,CC10246,8603
Hawaii Election Campaign Fund,2008-2010,200.00,CC10246,8604
Candidate Fundraiser Tickets,2010-2012,559.45,CC10246,8605
Postage/Mailing,2006-2008,1742.68,CC10246,8606
Postage/Mailing,2012-2014,124.00,CC10246,8607
Lease/Rent,2010-2012,1298.40,CC10246,8608
Lease/Rent,2012-2014,334.40,CC10246,8609
Lease/Rent,2008-2010,808.22,CC10246,8610
Bank Charges & Adjustments,2010-2012,41.10,CC10246,8611
Lease/Rent,2006-2008,400.00,CC10246,8612
Bank Charges & Adjustments,2006-2008,38.70,CC10246,8613
Professional Services,2008-2010,150.00,CC10246,8614
Travel & Lodging,2010-2012,955.28,CC10246,8615
Other,2008-2010,650.43,CC10246,8616
Travel & Lodging,2008-2010,1411.74,CC10246,8617
Office Supplies,2010-2012,1339.01,CC10246,8618
Durable Assets,2010-2012,667.81,CC10246,8619
Office Supplies,2012-2014,235.78,CC10246,8620
Postage/Mailing,2008-2010,11837.43,CC10246,8621
Postage/Mailing,2010-2012,4657.25,CC10246,8622
Filing Fee,2006-2008,250.00,CC10246,8623
Filing Fee,2010-2012,250.00,CC10246,8624
Candidate Fundraiser Tickets,2006-2008,1300.00,CC10246,8625
Filing Fee,2008-2010,250.00,CC10246,8626
Office Supplies,2006-2008,427.69,CC10246,8627
Office Supplies,2008-2010,1431.98,CC10246,8628
Other,2010-2012,133.30,CC10246,8629
Food & Beverages,2012-2014,3789.43,CC10246,8630
Advertising,2010-2012,100.00,CC10246,8631
Contribution to Community Organization,2006-2008,730.00,CC10246,8632
Contribution to Community Organization,2008-2010,810.00,CC10246,8633
Food & Beverages,2008-2010,13384.39,CC10246,8634
Food & Beverages,2006-2008,11335.09,CC10246,8635
Food & Beverages,2010-2012,10414.22,CC10246,8636
Lease/Rent,2010-2012,805.35,CC10286,8637
Printing,2010-2012,212.88,CC10286,8638
Postage/Mailing,2010-2012,290.38,CC10286,8639
Printing,2006-2008,18.82,CC10286,8640
Office Supplies,2012-2014,358.09,CC10286,8641
Bank Charges & Adjustments,2008-2010,339.55,CC10286,8642
Bank Charges & Adjustments,2010-2012,66.00,CC10286,8643
Bank Charges & Adjustments,2012-2014,96.00,CC10286,8644
Bank Charges & Adjustments,2006-2008,50.00,CC10286,8645
Vehicle,2008-2010,5041.44,CC10286,8646
Lease/Rent,2008-2010,1135.50,CC10286,8647
Contribution to Community Organization,2006-2008,461.75,CC10286,8648
Postage/Mailing,2006-2008,688.60,CC10286,8649
Lease/Rent,2006-2008,1254.04,CC10286,8650
Filing Fee,2006-2008,65.45,CC10286,8651
Filing Fee,2008-2010,140.00,CC10286,8652
Vehicle,2006-2008,6328.53,CC10286,8653
Professional Services,2006-2008,53.95,CC10286,8654
Printing,2008-2010,1996.29,CC10286,8655
Other,2012-2014,126.64,CC10286,8656
Advertising,2010-2012,2504.08,CC10286,8657
Candidate Fundraiser Tickets,2010-2012,25.00,CC10286,8658
Hawaii Election Campaign Fund,2008-2010,25.00,CC10286,8659
Advertising,2008-2010,3065.16,CC10286,8660
Contribution to Community Organization,2008-2010,839.32,CC10286,8661
Postage/Mailing,2008-2010,496.00,CC10286,8662
Food & Beverages,2010-2012,2528.66,CC10286,8663
Office Supplies,2010-2012,2606.76,CC10286,8664
Other,2010-2012,851.68,CC10286,8665
Office Supplies,2008-2010,4828.63,CC10286,8666
Advertising,2006-2008,1623.30,CC10286,8667
Other,2008-2010,6703.77,CC10286,8668
Food & Beverages,2008-2010,14683.13,CC10286,8669
Food & Beverages,2006-2008,14987.08,CC10286,8670
Utilities,2010-2012,778.72,CC10286,8671
Utilities,2008-2010,3097.52,CC10286,8672
Utilities,2006-2008,1579.38,CC10286,8673
Other,2006-2008,10919.47,CC10286,8674
Office Supplies,2006-2008,6103.78,CC10286,8675
Vehicle,2010-2012,32.00,CC10342,8676
Advertising,2010-2012,482.98,CC10342,8677
Contribution to Community Organization,2012-2014,206.77,CC10342,8678
Bank Charges & Adjustments,2012-2014,7.50,CC10342,8679
Postage/Mailing,2010-2012,45.00,CC10342,8680
Other,2010-2012,4251.64,CC10342,8681
Filing Fee,2008-2010,250.00,CC10342,8682
Employee Services,2008-2010,398.44,CC10342,8683
Office Supplies,2010-2012,27.55,CC10342,8684
Durable Assets,2008-2010,339.98,CC10342,8685
Food & Beverages,2008-2010,1820.83,CC10342,8686
Utilities,2008-2010,117.06,CC10342,8687
Vehicle,2008-2010,478.16,CC10342,8688
Office Supplies,2008-2010,728.91,CC10342,8689
Other,2008-2010,2596.45,CC10342,8690
Postage/Mailing,2008-2010,48689.19,CC10342,8691
Printing,2008-2010,40210.46,CC10342,8692
Food & Beverages,2010-2012,217.98,CC10342,8693
"Surveys, Polls & Voter Lists",2008-2010,4302.60,CC10342,8694
Advertising,2008-2010,15212.43,CC10342,8695
Filing Fee,2008-2010,75.00,CC10627,8696
Advertising,2008-2010,6807.18,CC10627,8697
Postage/Mailing,2008-2010,104.71,CC10627,8698
Filing Fee,2008-2010,250.00,CC10204,8699
"Surveys, Polls & Voter Lists",2008-2010,500.00,CC10204,8700
Contribution to Political Party,2008-2010,0.00,CC10204,8701
"Surveys, Polls & Voter Lists",2010-2012,765.44,CC10204,8702
Candidate Fundraiser Tickets,2006-2008,3757.05,CC10204,8703
Vehicle,2006-2008,7.00,CC10204,8704
"Surveys, Polls & Voter Lists",2006-2008,729.42,CC10204,8705
Printing,2006-2008,6144.06,CC10204,8706
Postage/Mailing,2006-2008,2574.00,CC10204,8707
Lease/Rent,2006-2008,1200.00,CC10204,8708
Lease/Rent,2012-2014,500.00,CC10204,8709
Office Supplies,2006-2008,433.82,CC10204,8710
Bank Charges & Adjustments,2012-2014,17.00,CC10204,8711
Bank Charges & Adjustments,2006-2008,314.00,CC10204,8712
Bank Charges & Adjustments,2008-2010,26.50,CC10204,8713
Office Supplies,2010-2012,3322.67,CC10204,8714
Bank Charges & Adjustments,2010-2012,122.75,CC10204,8715
Professional Services,2008-2010,11900.00,CC10204,8716
Vehicle,2010-2012,309.74,CC10204,8717
Printing,2008-2010,10642.20,CC10204,8718
Office Supplies,2008-2010,327.69,CC10204,8719
Lease/Rent,2008-2010,815.00,CC10204,8720
Printing,2012-2014,8282.84,CC10204,8721
Printing,2010-2012,39520.81,CC10204,8722
Candidate Fundraiser Tickets,2008-2010,300.00,CC10204,8723
Advertising,2008-2010,15356.99,CC10204,8724
Advertising,2012-2014,6254.50,CC10204,8725
Advertising,2010-2012,35715.66,CC10204,8726
Postage/Mailing,2012-2014,5322.50,CC10204,8727
Lease/Rent,2010-2012,1151.77,CC10204,8728
Postage/Mailing,2010-2012,29499.20,CC10204,8729
Filing Fee,2010-2012,250.00,CC10204,8730
Professional Services,2010-2012,523.56,CC10204,8731
Food & Beverages,2012-2014,6067.32,CC10204,8732
Food & Beverages,2010-2012,15821.96,CC10204,8733
Professional Services,2006-2008,6430.98,CC10204,8734
Other,2010-2012,10843.69,CC10204,8735
Travel & Lodging,2010-2012,5343.36,CC10204,8736
Postage/Mailing,2008-2010,5191.74,CC10204,8737
Other,2006-2008,4718.26,CC10204,8738
Food & Beverages,2008-2010,15387.12,CC10204,8739
Hawaii Election Campaign Fund,2006-2008,950.00,CC10204,8740
Contribution to Community Organization,2012-2014,1550.00,CC10204,8741
Other,2008-2010,10882.42,CC10204,8742
Contribution to Community Organization,2006-2008,2980.61,CC10204,8743
Food & Beverages,2006-2008,13133.24,CC10204,8744
Advertising,2006-2008,2373.27,CC10204,8745
Contribution to Community Organization,2008-2010,680.00,CC10204,8746
Contribution to Community Organization,2010-2012,2250.00,CC10204,8747
Other,2012-2014,6141.45,CC10204,8748
Insurance,2006-2008,886.67,CC10300,8749
Taxes,2006-2008,9922.82,CC10300,8750
Bank Charges & Adjustments,2010-2012,56.95,CC10300,8751
Employee Services,2006-2008,17185.79,CC10300,8752
Bank Charges & Adjustments,2006-2008,510.29,CC10300,8753
Bank Charges & Adjustments,2008-2010,1446.21,CC10300,8754
Contribution to Community Organization,2010-2012,1865.37,CC10300,8755
Lease/Rent,2006-2008,1143.57,CC10300,8756
Travel & Lodging,2006-2008,2135.85,CC10300,8757
Professional Services,2010-2012,7124.98,CC10300,8758
Advertising,2006-2008,1122.84,CC10300,8759
Hawaii Election Campaign Fund,2006-2008,50.00,CC10300,8760
Hawaii Election Campaign Fund,2008-2010,1750.00,CC10300,8761
Filing Fee,2008-2010,500.00,CC10300,8762
Food & Beverages,2010-2012,313.32,CC10300,8763
Utilities,2008-2010,4474.80,CC10300,8764
Postage/Mailing,2010-2012,408.10,CC10300,8765
Utilities,2010-2012,504.48,CC10300,8766
Insurance,2010-2012,76.42,CC10300,8767
Insurance,2008-2010,1338.86,CC10300,8768
Contribution to Community Organization,2008-2010,125.00,CC10300,8769
Professional Services,2008-2010,12509.71,CC10300,8770
Employee Services,2010-2012,12443.82,CC10300,8771
Lease/Rent,2008-2010,12325.78,CC10300,8772
Postage/Mailing,2008-2010,49209.65,CC10300,8773
Employee Services,2008-2010,34863.44,CC10300,8774
Advertising,2008-2010,80870.66,CC10300,8775
"Surveys, Polls & Voter Lists",2006-2008,50.00,CC10300,8776
Printing,2006-2008,6241.43,CC10300,8777
Printing,2008-2010,24989.78,CC10300,8778
"Surveys, Polls & Voter Lists",2008-2010,50.00,CC10300,8779
Contribution to Community Organization,2006-2008,1516.88,CC10300,8780
Office Supplies,2006-2008,1556.72,CC10300,8781
Other,2010-2012,534.62,CC10300,8782
Utilities,2006-2008,2210.19,CC10300,8783
Professional Services,2006-2008,11464.06,CC10300,8784
Postage/Mailing,2006-2008,4287.08,CC10300,8785
Other,2008-2010,52064.64,CC10300,8786
Travel & Lodging,2008-2010,3621.91,CC10300,8787
Food & Beverages,2006-2008,34281.68,CC10300,8788
Other,2006-2008,5939.59,CC10300,8789
Office Supplies,2010-2012,116.72,CC10300,8790
Office Supplies,2008-2010,2745.82,CC10300,8791
Food & Beverages,2008-2010,42948.32,CC10300,8792
Other,2006-2008,0.00,CC10491,8793
Printing,2008-2010,441.12,CC10491,8794
Advertising,2006-2008,2820.03,CC10491,8795
Food & Beverages,2010-2012,298.09,CC10799,8796
Insurance,2010-2012,275.20,CC10799,8797
Office Supplies,2010-2012,1264.06,CC10799,8798
Filing Fee,2010-2012,25.00,CC10799,8799
Other,2010-2012,1072.45,CC10799,8800
Bank Charges & Adjustments,2010-2012,69.75,CC10799,8801
Postage/Mailing,2010-2012,220.00,CC10205,8802
Food & Beverages,2010-2012,30.00,CC10205,8803
"Surveys, Polls & Voter Lists",2012-2014,261.78,CC10205,8804
Food & Beverages,2006-2008,14.51,CC10205,8805
Durable Assets,2006-2008,261.74,CC10205,8806
Bank Charges & Adjustments,2008-2010,34.65,CC10205,8807
Bank Charges & Adjustments,2006-2008,14.25,CC10205,8808
Durable Assets,2008-2010,971.88,CC10205,8809
Advertising,2006-2008,974.34,CC10205,8810
Bank Charges & Adjustments,2010-2012,31.19,CC10205,8811
Office Supplies,2008-2010,150.43,CC10205,8812
Contribution to Community Organization,2010-2012,1645.00,CC10205,8813
Printing,2010-2012,159.16,CC10205,8814
Office Supplies,2006-2008,90.34,CC10205,8815
Other,2012-2014,555.00,CC10205,8816
Contribution to Community Organization,2006-2008,100.00,CC10205,8817
Contribution to Community Organization,2012-2014,350.00,CC10205,8818
Printing,2008-2010,4917.35,CC10205,8819
Printing,2012-2014,3531.38,CC10205,8820
Advertising,2008-2010,575.00,CC10205,8821
Contribution to Community Organization,2008-2010,3060.17,CC10205,8822
Filing Fee,2008-2010,250.00,CC10205,8823
Filing Fee,2010-2012,250.00,CC10205,8824
Filing Fee,2006-2008,250.00,CC10205,8825
Professional Services,2010-2012,2964.76,CC10205,8826
"Surveys, Polls & Voter Lists",2008-2010,430.04,CC10205,8827
Candidate Fundraiser Tickets,2010-2012,250.00,CC10205,8828
"Surveys, Polls & Voter Lists",2010-2012,196.44,CC10205,8829
Professional Services,2006-2008,5813.32,CC10205,8830
Professional Services,2008-2010,8217.26,CC10205,8831
Professional Services,2012-2014,4585.80,CC10205,8832
Candidate Fundraiser Tickets,2006-2008,1200.00,CC10205,8833
Printing,2006-2008,3095.71,CC10205,8834
Food & Beverages,2008-2010,213.00,CC10205,8835
Other,2006-2008,2373.00,CC10205,8836
Postage/Mailing,2012-2014,2340.87,CC10205,8837
Postage/Mailing,2008-2010,6782.11,CC10205,8838
"Surveys, Polls & Voter Lists",2006-2008,572.92,CC10205,8839
Contribution to Political Party,2008-2010,255.00,CC10205,8840
Contribution to Political Party,2010-2012,180.00,CC10205,8841
Other,2010-2012,684.00,CC10205,8842
Candidate Fundraiser Tickets,2008-2010,2825.00,CC10205,8843
Other,2008-2010,2646.16,CC10205,8844
Food & Beverages,2010-2012,372.56,CC10867,8845
Filing Fee,2010-2012,258.00,CC10867,8846
Other,2010-2012,5322.83,CC10867,8847
Printing,2010-2012,19488.22,CC10867,8848
Bank Charges & Adjustments,2010-2012,20.00,CC10867,8849
Professional Services,2010-2012,8471.20,CC10867,8850
Office Supplies,2010-2012,169.76,CC10867,8851
Postage/Mailing,2010-2012,21031.03,CC10867,8852
"Surveys, Polls & Voter Lists",2010-2012,765.11,CC10867,8853
Advertising,2010-2012,5656.23,CC10867,8854
Contribution to Political Party,2010-2012,50.00,CC10894,8855
Office Supplies,2010-2012,46.74,CC10894,8856
Hawaii Election Campaign Fund,2010-2012,1250.00,CC10894,8857
Other,2010-2012,286.54,CC10894,8858
Food & Beverages,2008-2010,750.00,CC10774,8859
Other,2010-2012,269.63,CC10774,8860
Utilities,2010-2012,49.95,CC10774,8861
Utilities,2008-2010,149.85,CC10774,8862
Advertising,2008-2010,1132.98,CC10774,8863
Printing,2008-2010,653.55,CC10774,8864
Other,2008-2010,269.04,CC10774,8865
Lease/Rent,2006-2008,900.00,CC10489,8866
Printing,2006-2008,211.98,CC10489,8867
Advertising,2006-2008,5925.63,CC10489,8868
Food & Beverages,2006-2008,1716.94,CC10489,8869
Other,2010-2012,1814.03,CC10489,8870
Contribution to Community Organization,2012-2014,454.43,CC10388,8871
Bank Charges & Adjustments,2012-2014,0.01,CC10388,8872
Bank Charges & Adjustments,2010-2012,45.00,CC10388,8873
Office Supplies,2010-2012,169.00,CC10278,8874
Candidate Fundraiser Tickets,2008-2010,100.00,CC10278,8875
Office Supplies,2008-2010,221.60,CC10278,8876
Printing,2010-2012,341.35,CC10278,8877
Contribution to Community Organization,2010-2012,325.00,CC10278,8878
Other,2012-2014,30.00,CC10278,8879
Other,2006-2008,85.88,CC10278,8880
Utilities,2008-2010,2176.20,CC10278,8881
Utilities,2010-2012,2748.95,CC10278,8882
Lease/Rent,2008-2010,2816.39,CC10278,8883
Printing,2008-2010,4233.72,CC10278,8884
Lease/Rent,2010-2012,1074.45,CC10278,8885
Other,2008-2010,642.86,CC10278,8886
Candidate Fundraiser Tickets,2010-2012,3450.00,CC10278,8887
Food & Beverages,2012-2014,2098.19,CC10278,8888
Candidate Fundraiser Tickets,2012-2014,1000.00,CC10278,8889
Postage/Mailing,2008-2010,1643.52,CC10278,8890
Postage/Mailing,2010-2012,168.00,CC10278,8891
Bank Charges & Adjustments,2006-2008,29.97,CC10278,8892
Other,2010-2012,610.00,CC10278,8893
Contribution to Political Party,2010-2012,1000.00,CC10278,8894
Bank Charges & Adjustments,2012-2014,199.87,CC10278,8895
Bank Charges & Adjustments,2010-2012,342.76,CC10278,8896
Bank Charges & Adjustments,2008-2010,229.77,CC10278,8897
Professional Services,2012-2014,1951.82,CC10278,8898
Food & Beverages,2006-2008,2178.83,CC10278,8899
Food & Beverages,2010-2012,2296.25,CC10278,8900
Office Supplies,2012-2014,698.87,CC10278,8901
Food & Beverages,2008-2010,7464.41,CC10278,8902
Advertising,2010-2012,4151.04,CC10278,8903
Advertising,2008-2010,5034.66,CC10278,8904
Advertising,2012-2014,5650.00,CC10278,8905
Professional Services,2008-2010,2500.00,CC10278,8906
Advertising,2006-2008,1994.60,CC10278,8907
Professional Services,2010-2012,2962.51,CC10278,8908
Food & Beverages,2006-2008,1316.70,CC10282,8909
Printing,2006-2008,209.42,CC10282,8910
Postage/Mailing,2006-2008,82.00,CC10282,8911
Lease/Rent,2006-2008,62.83,CC10282,8912
Candidate Fundraiser Tickets,2010-2012,250.00,CC10282,8913
Professional Services,2012-2014,4.07,CC10282,8914
Professional Services,2008-2010,56466.54,CC10282,8915
Postage/Mailing,2012-2014,72.60,CC10282,8916
Food & Beverages,2012-2014,1484.02,CC10282,8917
Other,2012-2014,23.75,CC10282,8918
Contribution to Community Organization,2012-2014,96.92,CC10282,8919
Printing,2012-2014,244.11,CC10282,8920
Filing Fee,2008-2010,250.00,CC10282,8921
Filing Fee,2010-2012,250.00,CC10282,8922
Other,2010-2012,1553.14,CC10282,8923
Postage/Mailing,2010-2012,436.20,CC10282,8924
Printing,2010-2012,89.01,CC10282,8925
Food & Beverages,2010-2012,4978.12,CC10282,8926
Printing,2008-2010,6373.16,CC10282,8927
"Surveys, Polls & Voter Lists",2010-2012,200.34,CC10282,8928
Food & Beverages,2008-2010,2914.15,CC10282,8929
"Surveys, Polls & Voter Lists",2008-2010,978.85,CC10282,8930
Contribution to Community Organization,2010-2012,204.70,CC10282,8931
Professional Services,2010-2012,15253.41,CC10282,8932
Lease/Rent,2008-2010,214.32,CC10282,8933
Postage/Mailing,2008-2010,348.80,CC10282,8934
Lease/Rent,2012-2014,124.00,CC10282,8935
Lease/Rent,2010-2012,120.00,CC10282,8936
Office Supplies,2010-2012,39.77,CC10282,8937
Other,2008-2010,1071.24,CC10282,8938
Advertising,2010-2012,113.00,CC10282,8939
Food & Beverages,2006-2008,300.00,CC10206,8940
Bank Charges & Adjustments,2006-2008,20.00,CC10206,8941
Printing,2006-2008,4681.34,CC10206,8942
Advertising,2006-2008,3617.21,CC10339,8943
Printing,2006-2008,1324.62,CC10339,8944
Bank Charges & Adjustments,2008-2010,24.00,CC10339,8945
Professional Services,2006-2008,7335.05,CC10339,8946
Professional Services,2008-2010,319.38,CC10339,8947
Other,2008-2010,7.00,CC10382,8948
Advertising,2006-2008,857.08,CC10382,8949
Other,2006-2008,18.73,CC10382,8950
Food & Beverages,2006-2008,612.86,CC10382,8951
Printing,2006-2008,1603.00,CC10382,8952
Advertising,2010-2012,84.45,CC10865,8953
Lease/Rent,2008-2010,80.10,CC10588,8954
Bank Charges & Adjustments,2008-2010,7.70,CC10588,8955
Other,2008-2010,967.86,CC10588,8956
Contribution to Community Organization,2008-2010,25.00,CC10588,8957
Postage/Mailing,2008-2010,3231.71,CC10588,8958
Office Supplies,2008-2010,83.93,CC10588,8959
Printing,2008-2010,7552.45,CC10588,8960
Food & Beverages,2008-2010,1208.61,CC10588,8961
Professional Services,2008-2010,1396.95,CC10588,8962
Hawaii Election Campaign Fund,2006-2008,25.00,CC10153,8963
Contribution to Political Party,2008-2010,500.00,CC10153,8964
"Surveys, Polls & Voter Lists",2006-2008,197.36,CC10153,8965
Printing,2006-2008,885.83,CC10153,8966
Bank Charges & Adjustments,2006-2008,31.93,CC10153,8967
Postage/Mailing,2006-2008,697.00,CC10153,8968
Candidate Fundraiser Tickets,2006-2008,1439.79,CC10153,8969
Advertising,2006-2008,57199.92,CC10153,8970
Professional Services,2006-2008,2599.14,CC10153,8971
Candidate Fundraiser Tickets,2008-2010,2000.00,CC10153,8972
Contribution to Community Organization,2008-2010,6045.27,CC10153,8973
Other,2006-2008,5595.00,CC10153,8974
Food & Beverages,2006-2008,9990.54,CC10153,8975
Other,2008-2010,7700.00,CC10153,8976
Office Supplies,2006-2008,2867.02,CC10153,8977
Advertising,2010-2012,233.75,CC10957,8978
Bank Charges & Adjustments,2006-2008,39.00,CC10217,8979
Bank Charges & Adjustments,2010-2012,15.75,CC10217,8980
Vehicle,2006-2008,70.20,CC10217,8981
Candidate Fundraiser Tickets,2006-2008,125.00,CC10217,8982
Candidate Fundraiser Tickets,2010-2012,150.00,CC10217,8983
Advertising,2010-2012,5682.52,CC10217,8984
Vehicle,2010-2012,64.55,CC10217,8985
Other,2008-2010,5736.07,CC10217,8986
Postage/Mailing,2008-2010,539.19,CC10217,8987
Postage/Mailing,2006-2008,3109.76,CC10217,8988
Postage/Mailing,2012-2014,99.30,CC10217,8989
Postage/Mailing,2010-2012,697.71,CC10217,8990
"Surveys, Polls & Voter Lists",2006-2008,36.00,CC10217,8991
Contribution to Community Organization,2012-2014,350.00,CC10217,8992
Lease/Rent,2008-2010,1084.00,CC10217,8993
Other,2006-2008,4991.44,CC10217,8994
Office Supplies,2012-2014,18.20,CC10217,8995
