expenditure_category,election_period,amount,reg_no,id
Durable Assets,2012-2014,839.64,CC11022,13120
Advertising,2012-2014,4351.27,CC11022,13121
Office Supplies,2012-2014,96.33,CC11022,13122
Travel & Lodging,2012-2014,1261.57,CC11022,13123
Other,2012-2014,850.78,CC11022,13124
Vehicle,2012-2014,520.14,CC11022,13125
Food & Beverages,2012-2014,1714.88,CC11022,13126
Hawaii Election Campaign Fund,2014-2016,310,CC11022,13127
Professional Services,2012-2014,608.15,CC11023,13128
Printing,2012-2014,787.2,CC11023,13129
Filing Fee,2012-2014,25,CC11023,13130
Bank Charges & Adjustments,2012-2014,37.88,CC11023,13131
Office Supplies,2012-2014,15.17,CC11023,13132
Other,2012-2014,145.82,CC11023,13133
Postage/Mailing,2012-2014,10.5,CC11023,13134
Advertising,2012-2014,1247.03,CC11023,13135
Other,2014-2016,23.29,CC11023,13136
Professional Services,2012-2014,71.91,CC11024,13137
Other,2012-2014,5261.32,CC11024,13138
Contribution to Political Party,2012-2014,900,CC11024,13139
Office Supplies,2012-2014,511.01,CC11024,13140
Food & Beverages,2012-2014,5321.18,CC11024,13141
Postage/Mailing,2012-2014,54365,CC11024,13142
Advertising,2012-2014,101102.68,CC11024,13143
Food & Beverages,2014-2016,600,CC11024,13144
Postage/Mailing,2014-2016,170,CC11024,13145
Lease/Rent,2014-2016,1718.46,CC11024,13146
Office Supplies,2014-2016,26.4,CC11024,13147
Lease/Rent,2016-2018,1042.26,CC11024,13148
Advertising,2012-2014,98.11,CC11025,13149
Insurance,2012-2014,34.75,CC11025,13150
Professional Services,2012-2014,1873.35,CC11025,13151
Filing Fee,2012-2014,250,CC11025,13152
Postage/Mailing,2012-2014,2326.06,CC11025,13153
Printing,2012-2014,7115.52,CC11025,13154
Other,2012-2014,1159.42,CC11025,13155
Food & Beverages,2012-2014,6256.33,CC11025,13156
Professional Services,2014-2016,159.15,CC11025,13157
Insurance,2014-2016,13.9,CC11025,13158
Advertising,2012-2014,3429.99,CC11026,13159
Printing,2012-2014,1094.24,CC11026,13160
Filing Fee,2012-2014,25,CC11026,13161
Lease/Rent,2012-2014,256.25,CC11026,13162
Other,2012-2014,685.82,CC11026,13163
Office Supplies,2012-2014,32.87,CC11026,13164
Food & Beverages,2012-2014,124.74,CC11026,13165
Food & Beverages,2014-2016,1807,CC11026,13166
Postage/Mailing,2014-2016,159,CC11026,13167
Office Supplies,2014-2016,322,CC11026,13168
Filing Fee,2014-2016,25,CC11026,13169
Contribution to Political Party,2014-2016,300,CC11026,13170
Advertising,2014-2016,7145.51,CC11026,13171
Contribution to Community Organization,2012-2014,125,CC11027,13172
Contribution to Political Party,2012-2014,200,CC11027,13173
"Surveys, Polls & Voter Lists",2012-2014,146,CC11027,13174
Food & Beverages,2012-2014,1187.9,CC11027,13175
Filing Fee,2012-2014,260,CC11027,13176
Bank Charges & Adjustments,2012-2014,37.5,CC11027,13177
Other,2012-2014,827.81,CC11027,13178
Office Supplies,2012-2014,1491.17,CC11027,13179
Travel & Lodging,2012-2014,1963.52,CC11027,13180
Professional Services,2012-2014,1641.57,CC11027,13181
Advertising,2012-2014,16910.49,CC11027,13182
Printing,2012-2014,7723.16,CC11027,13183
Postage/Mailing,2012-2014,4830.23,CC11027,13184
Contribution to Community Organization,2014-2016,500,CC11027,13185
Contribution to Political Party,2014-2016,200,CC11027,13186
Food & Beverages,2014-2016,373.82,CC11027,13187
Bank Charges & Adjustments,2014-2016,8.5,CC11027,13188
Hawaii Election Campaign Fund,2014-2016,775,CC11027,13189
Advertising,2014-2016,2238.02,CC11027,13190
Professional Services,2014-2016,260.42,CC11027,13191
Other,2014-2016,1324.08,CC11027,13192
Travel & Lodging,2014-2016,229.14,CC11027,13193
Filing Fee,2014-2016,25,CC11027,13194
Office Supplies,2014-2016,1585.84,CC11027,13195
Contribution to Community Organization,2016-2018,250,CC11027,13196
Bank Charges & Adjustments,2016-2018,1.5,CC11027,13197
Advertising,2016-2018,277.54,CC11027,13198
Postage/Mailing,2016-2018,206.08,CC11027,13199
Office Supplies,2016-2018,786.03,CC11027,13200
Other,2016-2018,1358.34,CC11027,13201
Filing Fee,2012-2014,25,CC11028,13202
Bank Charges & Adjustments,2012-2014,20.75,CC11028,13203
Contribution to Political Party,2012-2014,50,CC11028,13204
Travel & Lodging,2012-2014,752.94,CC11028,13205
Other,2012-2014,1482.72,CC11028,13206
Advertising,2012-2014,118.75,CC11028,13207
Travel & Lodging,2014-2016,6.25,CC11028,13208
Food & Beverages,2012-2014,79.82,CC11030,13209
Filing Fee,2012-2014,25,CC11030,13210
Office Supplies,2012-2014,45.02,CC11031,13211
Other,2012-2014,26.19,CC11031,13212
Employee Services,2012-2014,50,CC11031,13213
Printing,2012-2014,1774.91,CC11031,13214
Candidate Fundraiser Tickets,2012-2014,380,CC11031,13215
Food & Beverages,2012-2014,1586.15,CC11031,13216
Advertising,2012-2014,3485.27,CC11031,13217
Postage/Mailing,2012-2014,2328.83,CC11031,13218
Advertising,2014-2016,1873.29,CC11031,13219
Professional Services,2012-2014,200,CC11032,13220
Filing Fee,2012-2014,25,CC11032,13221
Contribution to Political Party,2012-2014,100,CC11032,13222
Durable Assets,2012-2014,571.05,CC11032,13223
Advertising,2012-2014,8246.59,CC11032,13224
Lease/Rent,2012-2014,1025,CC11032,13225
Bank Charges & Adjustments,2012-2014,43.2,CC11032,13226
Other,2012-2014,7272.97,CC11032,13227
Office Supplies,2012-2014,113.57,CC11032,13228
Food & Beverages,2012-2014,2996.43,CC11032,13229
Insurance,2012-2014,698.7,CC11032,13230
Printing,2012-2014,9982.2,CC11032,13231
Hawaii Election Campaign Fund,2014-2016,2950,CC11032,13232
Contribution to Community Organization,2014-2016,700,CC11032,13233
"Surveys, Polls & Voter Lists",2014-2016,321.52,CC11032,13234
Postage/Mailing,2014-2016,566.8,CC11032,13235
Filing Fee,2014-2016,25,CC11032,13236
Professional Services,2014-2016,1298.33,CC11032,13237
Bank Charges & Adjustments,2014-2016,236.26,CC11032,13238
Other,2014-2016,3910.63,CC11032,13239
Office Supplies,2014-2016,401.22,CC11032,13240
Lease/Rent,2014-2016,1252.13,CC11032,13241
Candidate Fundraiser Tickets,2014-2016,200,CC11032,13242
Advertising,2014-2016,18793.69,CC11032,13243
Printing,2014-2016,2974.1,CC11032,13244
Food & Beverages,2014-2016,7366.38,CC11032,13245
Postage/Mailing,2016-2018,132,CC11032,13246
Bank Charges & Adjustments,2016-2018,69.93,CC11032,13247
Lease/Rent,2016-2018,24,CC11032,13248
Contribution to Community Organization,2016-2018,379.92,CC11032,13249
Printing,2016-2018,725,CC11032,13250
Other,2016-2018,1000,CC11032,13251
Professional Services,2016-2018,738.75,CC11032,13252
Food & Beverages,2016-2018,812.9,CC11032,13253
Advertising,2016-2018,2882.21,CC11032,13254
"Surveys, Polls & Voter Lists",2012-2014,306.99,CC11034,13255
Office Supplies,2012-2014,107.32,CC11034,13256
Printing,2012-2014,1055.5,CC11034,13257
Food & Beverages,2012-2014,920.22,CC11034,13258
Bank Charges & Adjustments,2012-2014,189.31,CC11034,13259
Lease/Rent,2012-2014,419.24,CC11034,13260
Other,2012-2014,732.53,CC11034,13261
Advertising,2012-2014,8553.82,CC11034,13262
Professional Services,2012-2014,502.25,CC11034,13263
Postage/Mailing,2012-2014,6049.85,CC11034,13264
Bank Charges & Adjustments,2014-2016,27.17,CC11034,13265
Hawaii Election Campaign Fund,2014-2016,64.94,CC11034,13266
Contribution to Political Party,2012-2014,400,CC11035,13267
Durable Assets,2012-2014,1151.81,CC11035,13268
Filing Fee,2012-2014,750,CC11035,13269
Utilities,2012-2014,25.17,CC11035,13270
Hawaii Election Campaign Fund,2012-2014,300,CC11035,13271
Advertising,2012-2014,20896.23,CC11035,13272
Bank Charges & Adjustments,2012-2014,4487.69,CC11035,13273
Postage/Mailing,2012-2014,13405.17,CC11035,13274
"Surveys, Polls & Voter Lists",2012-2014,22276.93,CC11035,13275
Office Supplies,2012-2014,3808.64,CC11035,13276
Printing,2012-2014,73779.09,CC11035,13277
Insurance,2012-2014,3371.25,CC11035,13278
Professional Services,2012-2014,72448.57,CC11035,13279
Travel & Lodging,2012-2014,13329.39,CC11035,13280
Lease/Rent,2012-2014,21879.4,CC11035,13281
Other,2012-2014,11407.46,CC11035,13282
Food & Beverages,2012-2014,45799.01,CC11035,13283
Contribution to Political Party,2014-2016,500,CC11035,13284
Other,2014-2016,296.41,CC11035,13285
Utilities,2014-2016,69.52,CC11035,13286
Contribution to Community Organization,2014-2016,10060.38,CC11035,13287
Food & Beverages,2014-2016,418.85,CC11035,13288
Printing,2014-2016,2009.16,CC11035,13289
Lease/Rent,2014-2016,-602.06,CC11035,13290
Bank Charges & Adjustments,2014-2016,908.69,CC11035,13291
Professional Services,2014-2016,760.98,CC11035,13292
Filing Fee,2012-2014,25,CC11036,13293
Other,2012-2014,605,CC11036,13294
Office Supplies,2012-2014,154.43,CC11036,13295
Travel & Lodging,2012-2014,1622.12,CC11036,13296
Printing,2012-2014,265.15,CC11036,13297
Bank Charges & Adjustments,2012-2014,640.69,CC11036,13298
Advertising,2012-2014,11573.62,CC11036,13299
Postage/Mailing,2012-2014,3157.78,CC11036,13300
Bank Charges & Adjustments,2014-2016,329.15,CC11036,13301
Food & Beverages,2014-2016,370,CC11036,13302
Advertising,2014-2016,313.29,CC11036,13303
Other,2014-2016,172.57,CC11036,13304
Filing Fee,2012-2014,225,CC11037,13305
Printing,2012-2014,874.06,CC11037,13306
Advertising,2012-2014,75.33,CC11037,13307
Other,2012-2014,49,CC11037,13308
Professional Services,2012-2014,49,CC11037,13309
Filing Fee,2012-2014,25,CC11038,13310
Bank Charges & Adjustments,2012-2014,206.03,CC11038,13311
Office Supplies,2012-2014,74.65,CC11038,13312
Professional Services,2012-2014,7852.83,CC11038,13313
Printing,2012-2014,16996.23,CC11038,13314
Lease/Rent,2012-2014,1061.78,CC11038,13315
Travel & Lodging,2012-2014,75,CC11038,13316
Other,2012-2014,799.75,CC11038,13317
Contribution to Community Organization,2012-2014,150,CC11038,13318
Postage/Mailing,2012-2014,472.7,CC11038,13319
Advertising,2012-2014,31913.48,CC11038,13320
Food & Beverages,2012-2014,1591.29,CC11038,13321
Other,2014-2016,93.72,CC11038,13322
Advertising,2014-2016,432.59,CC11038,13323
Bank Charges & Adjustments,2014-2016,29.98,CC11038,13324
Professional Services,2014-2016,267.24,CC11038,13325
Vehicle,2014-2016,45,CC11038,13326
Food & Beverages,2014-2016,23.98,CC11038,13327
Employee Services,2014-2016,150,CC11038,13328
Bank Charges & Adjustments,2012-2014,21.3,CC11039,13329
Filing Fee,2012-2014,295.93,CC11039,13330
Travel & Lodging,2012-2014,66.01,CC11039,13331
Postage/Mailing,2012-2014,252.02,CC11039,13332
Advertising,2012-2014,482,CC11039,13333
Contribution to Political Party,2014-2016,100,CC11039,13334
Bank Charges & Adjustments,2014-2016,9.99,CC11039,13335
Professional Services,2014-2016,5000,CC11039,13336
Office Supplies,2014-2016,228.61,CC11039,13337
Other,2014-2016,139.56,CC11039,13338
Food & Beverages,2014-2016,3284.74,CC11039,13339
Advertising,2014-2016,8483.72,CC11039,13340
Bank Charges & Adjustments,2016-2018,69.93,CC11039,13341
Contribution to Political Party,2012-2014,95,CC11041,13342
Printing,2012-2014,1020.17,CC11041,13343
Insurance,2012-2014,573.4,CC11041,13344
Postage/Mailing,2012-2014,967.17,CC11041,13345
Office Supplies,2012-2014,305.23,CC11041,13346
Professional Services,2012-2014,60.83,CC11041,13347
Food & Beverages,2012-2014,826.03,CC11041,13348
Other,2012-2014,1943.73,CC11041,13349
Advertising,2012-2014,15909.92,CC11041,13350
Other,2014-2016,231.3,CC11041,13351
Professional Services,2012-2014,31.6,CC11042,13352
Contribution to Political Party,2012-2014,100,CC11042,13353
Postage/Mailing,2012-2014,1785.82,CC11042,13354
Printing,2012-2014,3172.5,CC11042,13355
Other,2012-2014,369,CC11042,13356
Lease/Rent,2012-2014,430.85,CC11042,13357
Office Supplies,2012-2014,506.92,CC11042,13358
Food & Beverages,2012-2014,1735.34,CC11042,13359
Advertising,2012-2014,3169.5,CC11042,13360
Contribution to Political Party,2014-2016,100,CC11042,13361
Bank Charges & Adjustments,2014-2016,29,CC11042,13362
Printing,2014-2016,100,CC11042,13363
Filing Fee,2014-2016,25,CC11042,13364
Advertising,2014-2016,1884.01,CC11042,13365
Contribution to Community Organization,2016-2018,167.05,CC11042,13366
Contribution to Community Organization,2012-2014,600,CC11043,13367
Printing,2012-2014,241.92,CC11043,13368
Other,2012-2014,1360.89,CC11044,13369
Lease/Rent,2012-2014,263,CC11044,13370
Bank Charges & Adjustments,2012-2014,45.85,CC11044,13371
Filing Fee,2012-2014,550,CC11044,13372
Postage/Mailing,2012-2014,2445,CC11044,13373
Printing,2012-2014,2129.93,CC11044,13374
Food & Beverages,2012-2014,2486.17,CC11044,13375
Professional Services,2012-2014,2587.77,CC11044,13376
Advertising,2012-2014,13058.81,CC11044,13377
Travel & Lodging,2012-2014,360.66,CC11045,13378
Postage/Mailing,2012-2014,328.67,CC11045,13379
Printing,2012-2014,104.17,CC11045,13380
Office Supplies,2012-2014,57.28,CC11045,13381
Lease/Rent,2012-2014,320,CC11045,13382
Bank Charges & Adjustments,2012-2014,156.41,CC11045,13383
Food & Beverages,2012-2014,36.8,CC11045,13384
Advertising,2012-2014,34540.75,CC11045,13385
Vehicle,2012-2014,104.69,CC11045,13386
Advertising,2014-2016,180,CC11045,13387
Bank Charges & Adjustments,2014-2016,26,CC11045,13388
Filing Fee,2012-2014,25,CC11046,13389
Printing,2012-2014,1022.99,CC11046,13390
Lease/Rent,2012-2014,500,CC11046,13391
Other,2012-2014,8300.32,CC11046,13392
Food & Beverages,2012-2014,5169.93,CC11046,13393
Advertising,2012-2014,3834.2,CC11046,13394
Bank Charges & Adjustments,2012-2014,19.8,CC11047,13395
Bank Charges & Adjustments,2014-2016,14.85,CC11047,13396
Filing Fee,2012-2014,25,CC11048,13397
Other,2012-2014,182.34,CC11048,13398
Filing Fee,2012-2014,250,CC11049,13399
Contribution to Political Party,2012-2014,50,CC11049,13400
Bank Charges & Adjustments,2012-2014,63.88,CC11049,13401
Lease/Rent,2012-2014,1761.66,CC11049,13402
Office Supplies,2012-2014,311.39,CC11049,13403
Food & Beverages,2012-2014,3248.88,CC11049,13404
Advertising,2012-2014,2380.85,CC11049,13405
Postage/Mailing,2012-2014,4400.93,CC11049,13406
Printing,2012-2014,9267.1,CC11049,13407
Other,2012-2014,984.78,CC11049,13408
Bank Charges & Adjustments,2014-2016,2.45,CC11049,13409
Contribution to Community Organization,2014-2016,1920.27,CC11049,13410
Food & Beverages,2014-2016,500,CC11049,13411
Lease/Rent,2014-2016,240,CC11049,13412
Postage/Mailing,2014-2016,64,CC11049,13413
Bank Charges & Adjustments,2012-2014,608.3,CC11050,13414
Office Supplies,2012-2014,461.08,CC11050,13415
Filing Fee,2012-2014,250,CC11050,13416
Professional Services,2012-2014,287.49,CC11050,13417
Advertising,2012-2014,2252.13,CC11050,13418
Postage/Mailing,2012-2014,17113.61,CC11050,13419
Printing,2012-2014,17991.28,CC11050,13420
Candidate Fundraiser Tickets,2012-2014,1000,CC11050,13421
Food & Beverages,2012-2014,2517.77,CC11050,13422
"Surveys, Polls & Voter Lists",2012-2014,150,CC11050,13423
Other,2012-2014,1558.07,CC11050,13424
Bank Charges & Adjustments,2012-2014,16.98,CC11051,13425
Contribution to Political Party,2012-2014,65,CC11051,13426
Contribution to Community Organization,2014-2016,298.07,CC11051,13427
Bank Charges & Adjustments,2014-2016,10,CC11051,13428
Candidate Fundraiser Tickets,2012-2014,46.87,CC11052,13429
Bank Charges & Adjustments,2012-2014,179.66,CC11052,13430
Printing,2012-2014,31.53,CC11052,13431
Other,2012-2014,105,CC11052,13432
Office Supplies,2012-2014,246.83,CC11052,13433
Food & Beverages,2012-2014,1675.9,CC11052,13434
Advertising,2012-2014,10396.99,CC11052,13435
Food & Beverages,2014-2016,1493.04,CC11052,13436
Filing Fee,2012-2014,260,CC11054,13437
Other,2012-2014,256.34,CC11054,13438
"Surveys, Polls & Voter Lists",2012-2014,115.18,CC11054,13439
Office Supplies,2012-2014,441.17,CC11054,13440
Travel & Lodging,2012-2014,50,CC11054,13441
Bank Charges & Adjustments,2012-2014,410.11,CC11054,13442
Postage/Mailing,2012-2014,6717.73,CC11054,13443
Vehicle,2012-2014,138.07,CC11054,13444
Advertising,2012-2014,17315.01,CC11054,13445
Professional Services,2012-2014,1972.36,CC11054,13446
Food & Beverages,2012-2014,592.19,CC11054,13447
Professional Services,2014-2016,725,CC11054,13448
Lease/Rent,2012-2014,0,CC11055,13449
Hawaii Election Campaign Fund,2012-2014,200,CC11055,13450
Office Supplies,2012-2014,202.03,CC11055,13451
Other,2012-2014,154.3,CC11055,13452
"Surveys, Polls & Voter Lists",2012-2014,5,CC11055,13453
Bank Charges & Adjustments,2012-2014,23.9,CC11055,13454
Filing Fee,2012-2014,25,CC11055,13455
Advertising,2012-2014,1489.27,CC11055,13456
Food & Beverages,2012-2014,624.76,CC11055,13457
Hawaii Election Campaign Fund,2014-2016,250,CC11055,13458
Other,2014-2016,320.74,CC11055,13459
Durable Assets,2012-2014,323.51,CC11056,13460
Contribution to Political Party,2012-2014,285,CC11056,13461
"Surveys, Polls & Voter Lists",2012-2014,150,CC11056,13462
Vehicle,2012-2014,16.5,CC11056,13463
Bank Charges & Adjustments,2012-2014,90.9,CC11056,13464
Contribution to Community Organization,2012-2014,175,CC11056,13465
Filing Fee,2012-2014,250,CC11056,13466
Advertising,2012-2014,48.13,CC11056,13467
Office Supplies,2012-2014,689.2,CC11056,13468
Hawaii Election Campaign Fund,2012-2014,86.17,CC11056,13469
Professional Services,2012-2014,6405.43,CC11056,13470
Other,2012-2014,8876.28,CC11056,13471
Postage/Mailing,2012-2014,31163.22,CC11056,13472
Printing,2012-2014,27540.02,CC11056,13473
Food & Beverages,2012-2014,6509.09,CC11056,13474
"Surveys, Polls & Voter Lists",2014-2016,300,CC11056,13475
Filing Fee,2014-2016,260,CC11056,13476
Advertising,2014-2016,103.45,CC11056,13477
Office Supplies,2014-2016,1346.17,CC11056,13478
Professional Services,2014-2016,199.48,CC11056,13479
Contribution to Community Organization,2014-2016,822,CC11056,13480
Bank Charges & Adjustments,2014-2016,61.68,CC11056,13481
Travel & Lodging,2014-2016,1099.11,CC11056,13482
Contribution to Political Party,2014-2016,1000,CC11056,13483
Other,2014-2016,3269.85,CC11056,13484
Candidate Fundraiser Tickets,2014-2016,750,CC11056,13485
Postage/Mailing,2014-2016,3698.96,CC11056,13486
Printing,2014-2016,7765.92,CC11056,13487
Food & Beverages,2014-2016,5688.07,CC11056,13488
"Surveys, Polls & Voter Lists",2016-2018,300,CC11056,13489
Office Supplies,2016-2018,20.41,CC11056,13490
Printing,2016-2018,8137.24,CC11056,13491
Postage/Mailing,2016-2018,175.81,CC11056,13492
Other,2016-2018,994.46,CC11056,13493
Food & Beverages,2016-2018,1291.41,CC11056,13494
Contribution to Community Organization,2016-2018,344,CC11056,13495
Bank Charges & Adjustments,2012-2014,45.4,CC11057,13496
Office Supplies,2012-2014,209.6,CC11057,13497
Lease/Rent,2012-2014,275,CC11057,13498
Contribution to Community Organization,2012-2014,506.53,CC11057,13499
Professional Services,2012-2014,525,CC11057,13500
"Surveys, Polls & Voter Lists",2012-2014,400,CC11057,13501
Postage/Mailing,2012-2014,646,CC11057,13502
Printing,2012-2014,921.07,CC11057,13503
Food & Beverages,2012-2014,492.66,CC11057,13504
Advertising,2012-2014,1553.4,CC11057,13505
Other,2012-2014,2502.34,CC11057,13506
Vehicle,2012-2014,30,CC11058,13507
Travel & Lodging,2012-2014,552.53,CC11058,13508
Office Supplies,2012-2014,233.28,CC11058,13509
Lease/Rent,2012-2014,605.21,CC11058,13510
Candidate Fundraiser Tickets,2012-2014,40,CC11058,13511
Printing,2012-2014,4150.66,CC11058,13512
Bank Charges & Adjustments,2012-2014,5,CC11058,13513
Food & Beverages,2012-2014,2283.39,CC11058,13514
Professional Services,2012-2014,600,CC11058,13515
Filing Fee,2012-2014,75,CC11058,13516
Advertising,2012-2014,3202.4,CC11058,13517
Other,2012-2014,1448.15,CC11058,13518
Postage/Mailing,2012-2014,54.6,CC11058,13519
Printing,2014-2016,155.2,CC11058,13520
Professional Services,2014-2016,270.83,CC11058,13521
Bank Charges & Adjustments,2014-2016,3.35,CC11058,13522
Contribution to Political Party,2014-2016,200,CC11058,13523
Food & Beverages,2014-2016,191.76,CC11058,13524
Filing Fee,2012-2014,25,CC11059,13525
Advertising,2012-2014,967.5,CC11059,13526
Office Supplies,2012-2014,140.29,CC11059,13527
