expenditure_category,election_period,amount,reg_no,id
Other,2012-2014,470.25,CC10760,8168
Other,2010-2012,6879.72,CC10760,8169
Durable Assets,2010-2012,764.38,CC10760,8170
Travel & Lodging,2012-2014,517.54,CC10760,8171
Lease/Rent,2010-2012,1244.14,CC10760,8172
Postage/Mailing,2008-2010,6306.11,CC10760,8173
Office Supplies,2012-2014,66.42,CC10760,8174
Vehicle,2010-2012,72.88,CC10760,8175
Food & Beverages,2008-2010,1662.80,CC10760,8176
Professional Services,2010-2012,1350.10,CC10760,8177
Printing,2012-2014,62.82,CC10760,8178
Contribution to Community Organization,2012-2014,2100.00,CC10760,8179
Office Supplies,2010-2012,1974.00,CC10760,8180
Filing Fee,2010-2012,250.00,CC10760,8181
Postage/Mailing,2010-2012,75.75,CC10760,8182
Food & Beverages,2012-2014,63.34,CC10760,8183
Advertising,2012-2014,238.18,CC10760,8184
Bank Charges & Adjustments,2010-2012,15.00,CC10760,8185
Advertising,2008-2010,19713.81,CC10760,8186
Contribution to Community Organization,2010-2012,748.00,CC10760,8187
Postage/Mailing,2012-2014,21.90,CC10760,8188
Durable Assets,2008-2010,1358.06,CC10760,8189
Advertising,2010-2012,22395.46,CC10760,8190
Contribution to Political Party,2012-2014,500.00,CC10760,8191
Utilities,2010-2012,209.41,CC10760,8192
Office Supplies,2008-2010,325.94,CC10760,8193
Travel & Lodging,2010-2012,1232.60,CC10760,8194
Taxes,2010-2012,448.91,CC10760,8195
Printing,2010-2012,8514.46,CC10760,8196
Food & Beverages,2010-2012,5838.46,CC10760,8197
Printing,2008-2010,157.07,CC10761,8198
Filing Fee,2008-2010,250.00,CC10761,8199
Other,2010-2012,200.00,CC10762,8200
Bank Charges & Adjustments,2012-2014,50.00,CC10762,8201
Hawaii Election Campaign Fund,2012-2014,21.36,CC10762,8202
Office Supplies,2008-2010,44.64,CC10762,8203
"Surveys, Polls & Voter Lists",2008-2010,50.00,CC10762,8204
Advertising,2008-2010,702.00,CC10762,8205
Food & Beverages,2008-2010,156.20,CC10763,8206
Food & Beverages,2010-2012,43.00,CC10763,8207
Advertising,2008-2010,311.36,CC10764,8208
Printing,2008-2010,800.00,CC10764,8209
Professional Services,2008-2010,5.00,CC10765,8210
Filing Fee,2008-2010,25.00,CC10765,8211
Postage/Mailing,2008-2010,132.00,CC10765,8212
Advertising,2008-2010,52.00,CC10765,8213
Printing,2008-2010,286.00,CC10765,8214
Other,2012-2014,273.24,CC10766,8215
Printing,2008-2010,1819.39,CC10766,8216
Bank Charges & Adjustments,2008-2010,18.00,CC10766,8217
Food & Beverages,2008-2010,109.37,CC10766,8218
Hawaii Election Campaign Fund,2010-2012,675.00,CC10766,8219
Food & Beverages,2010-2012,120.00,CC10766,8220
Other,2008-2010,1100.00,CC10767,8221
Advertising,2008-2010,1794.78,CC10767,8222
Food & Beverages,2008-2010,190.22,CC10767,8223
Bank Charges & Adjustments,2008-2010,15.00,CC10767,8224
Advertising,2008-2010,1732.90,CC10768,8225
Hawaii Election Campaign Fund,2010-2012,143.97,CC10768,8226
Advertising,2008-2010,10249.00,CC10769,8227
Advertising,2008-2010,146.00,CC10770,8228
Printing,2008-2010,2000.00,CC10771,8229
Postage/Mailing,2008-2010,895.84,CC10771,8230
Bank Charges & Adjustments,2008-2010,18.00,CC10771,8231
Other,2008-2010,187.67,CC10771,8232
Advertising,2008-2010,3575.25,CC10771,8233
Food & Beverages,2008-2010,41.89,CC10771,8234
Travel & Lodging,2008-2010,73.40,CC10771,8235
Advertising,2008-2010,169.01,CC10772,8236
Contribution to Community Organization,2010-2012,36.99,CC10772,8237
Printing,2008-2010,653.55,CC10774,8238
Other,2010-2012,269.63,CC10774,8239
Other,2008-2010,269.04,CC10774,8240
Advertising,2008-2010,1132.98,CC10774,8241
Food & Beverages,2008-2010,750.00,CC10774,8242
Utilities,2010-2012,49.95,CC10774,8243
Utilities,2008-2010,149.85,CC10774,8244
Postage/Mailing,2008-2010,191.47,CC10775,8245
Advertising,2008-2010,478.53,CC10775,8246
Bank Charges & Adjustments,2010-2012,100.00,CC10776,8247
Other,2008-2010,632.01,CC10776,8248
Printing,2008-2010,1955.89,CC10776,8249
Food & Beverages,2010-2012,938.00,CC10776,8250
Professional Services,2010-2012,200.00,CC10776,8251
Bank Charges & Adjustments,2008-2010,28.00,CC10776,8252
Advertising,2008-2010,8224.86,CC10776,8253
Other,2010-2012,911.24,CC10776,8254
Printing,2008-2010,409.33,CC10777,8255
Food & Beverages,2008-2010,221.99,CC10777,8256
Bank Charges & Adjustments,2008-2010,10.00,CC10777,8257
Food & Beverages,2010-2012,1120.97,CC10777,8258
Advertising,2008-2010,6810.18,CC10777,8259
Other,2008-2010,381.17,CC10777,8260
Other,2010-2012,3446.36,CC10777,8261
Bank Charges & Adjustments,2010-2012,100.00,CC10777,8262
Filing Fee,2008-2010,250.00,CC10779,8263
Printing,2008-2010,1425.37,CC10779,8264
Food & Beverages,2008-2010,220.63,CC10779,8265
Office Supplies,2008-2010,14.97,CC10779,8266
Advertising,2008-2010,1335.07,CC10779,8267
Bank Charges & Adjustments,2008-2010,18.00,CC10779,8268
Professional Services,2010-2012,250.00,CC10781,8269
Advertising,2008-2010,5192.67,CC10781,8270
Professional Services,2008-2010,750.00,CC10781,8271
Bank Charges & Adjustments,2010-2012,100.00,CC10781,8272
Postage/Mailing,2010-2012,306.39,CC10781,8273
Food & Beverages,2008-2010,5130.36,CC10781,8274
Contribution to Community Organization,2010-2012,545.95,CC10781,8275
Bank Charges & Adjustments,2008-2010,74.00,CC10781,8276
Postage/Mailing,2008-2010,5250.00,CC10781,8277
Food & Beverages,2008-2010,308.80,CC10782,8278
Advertising,2008-2010,4858.11,CC10782,8279
Professional Services,2008-2010,2277.99,CC10783,8280
Advertising,2008-2010,2586.59,CC10783,8281
Printing,2008-2010,816.75,CC10783,8282
Food & Beverages,2008-2010,572.86,CC10783,8283
Postage/Mailing,2008-2010,36.42,CC10783,8284
Other,2008-2010,80.25,CC10783,8285
Advertising,2010-2012,6710.75,CC10784,8286
Other,2010-2012,140.00,CC10784,8287
Printing,2010-2012,2722.46,CC10784,8288
Professional Services,2010-2012,2975.00,CC10784,8289
Postage/Mailing,2010-2012,11538.90,CC10784,8290
Hawaii Election Campaign Fund,2010-2012,16.72,CC10784,8291
Filing Fee,2008-2010,25.00,CC10786,8292
Printing,2008-2010,146.59,CC10786,8293
Food & Beverages,2010-2012,1631.72,CC10788,8294
Vehicle,2010-2012,108.57,CC10788,8295
Office Supplies,2010-2012,370.90,CC10788,8296
Postage/Mailing,2010-2012,18.00,CC10788,8297
Bank Charges & Adjustments,2010-2012,70.00,CC10788,8298
Professional Services,2012-2014,1300.00,CC10788,8299
Professional Services,2010-2012,4300.00,CC10788,8300
Lease/Rent,2010-2012,344.14,CC10788,8301
Filing Fee,2012-2014,325.00,CC10788,8302
Printing,2012-2014,161.84,CC10788,8303
Contribution to Community Organization,2010-2012,150.00,CC10788,8304
Printing,2010-2012,7063.96,CC10788,8305
Other,2010-2012,8626.01,CC10788,8306
Advertising,2012-2014,150.00,CC10788,8307
Hawaii Election Campaign Fund,2010-2012,590.00,CC10788,8308
Advertising,2010-2012,4524.18,CC10788,8309
"Surveys, Polls & Voter Lists",2010-2012,218.04,CC10788,8310
Other,2010-2012,111.94,CC10789,8311
Advertising,2010-2012,732.90,CC10789,8312
Advertising,2008-2010,373.62,CC10790,8313
Other,2012-2014,2352.26,CC10793,8314
Lease/Rent,2010-2012,402.05,CC10793,8315
Bank Charges & Adjustments,2012-2014,0.09,CC10793,8316
Food & Beverages,2010-2012,3053.76,CC10793,8317
Office Supplies,2010-2012,56.47,CC10793,8318
Postage/Mailing,2010-2012,21481.82,CC10793,8319
Bank Charges & Adjustments,2010-2012,10.05,CC10793,8320
"Surveys, Polls & Voter Lists",2010-2012,489.81,CC10793,8321
Printing,2010-2012,11846.50,CC10793,8322
Other,2010-2012,968.04,CC10793,8323
Filing Fee,2010-2012,25.00,CC10793,8324
Advertising,2010-2012,6097.66,CC10793,8325
Professional Services,2012-2014,113.05,CC10794,8326
Vehicle,2010-2012,122.27,CC10794,8327
Office Supplies,2012-2014,161.95,CC10794,8328
Advertising,2010-2012,59.64,CC10794,8329
Professional Services,2010-2012,146.41,CC10794,8330
Advertising,2012-2014,444.00,CC10794,8331
Filing Fee,2010-2012,50.00,CC10794,8332
Postage/Mailing,2010-2012,2439.08,CC10794,8333
Bank Charges & Adjustments,2010-2012,8.23,CC10794,8334
Hawaii Election Campaign Fund,2010-2012,200.00,CC10794,8335
Contribution to Community Organization,2012-2014,30.00,CC10794,8336
Office Supplies,2010-2012,162.51,CC10794,8337
Food & Beverages,2010-2012,273.95,CC10794,8338
Postage/Mailing,2012-2014,35.28,CC10794,8339
Other,2010-2012,457.51,CC10794,8340
Printing,2010-2012,6589.40,CC10794,8341
Contribution to Political Party,2012-2014,75.00,CC10794,8342
Filing Fee,2010-2012,25.00,CC10795,8343
Printing,2010-2012,26.17,CC10795,8344
Advertising,2010-2012,53.48,CC10795,8345
Other,2010-2012,258.54,CC10796,8346
Contribution to Community Organization,2010-2012,160.00,CC10797,8347
Other,2010-2012,5004.61,CC10797,8348
Filing Fee,2010-2012,50.00,CC10797,8349
Food & Beverages,2010-2012,78.20,CC10797,8350
Contribution to Community Organization,2012-2014,50.00,CC10797,8351
Hawaii Election Campaign Fund,2010-2012,12.50,CC10797,8352
Advertising,2010-2012,2626.44,CC10797,8353
Postage/Mailing,2010-2012,11556.50,CC10797,8354
Printing,2010-2012,3238.68,CC10797,8355
Filing Fee,2010-2012,25.00,CC10798,8356
Food & Beverages,2010-2012,372.02,CC10798,8357
Vehicle,2010-2012,160.00,CC10798,8358
Advertising,2010-2012,306.72,CC10798,8359
Other,2010-2012,108.48,CC10798,8360
Filing Fee,2010-2012,25.00,CC10799,8361
Bank Charges & Adjustments,2010-2012,69.75,CC10799,8362
Office Supplies,2010-2012,1264.06,CC10799,8363
Food & Beverages,2010-2012,298.09,CC10799,8364
Insurance,2010-2012,275.20,CC10799,8365
Other,2010-2012,1072.45,CC10799,8366
Other,2012-2014,2092.04,CC10801,8367
Durable Assets,2012-2014,82.30,CC10801,8368
Lease/Rent,2010-2012,11851.28,CC10801,8369
Bank Charges & Adjustments,2012-2014,16.00,CC10801,8370
Office Supplies,2010-2012,1525.26,CC10801,8371
Filing Fee,2010-2012,250.00,CC10801,8372
Candidate Fundraiser Tickets,2010-2012,1048.17,CC10801,8373
Postage/Mailing,2010-2012,2236.71,CC10801,8374
Office Supplies,2012-2014,60.96,CC10801,8375
Food & Beverages,2010-2012,22224.62,CC10801,8376
Employee Services,2010-2012,800.00,CC10801,8377
Durable Assets,2010-2012,769.01,CC10801,8378
Utilities,2010-2012,1243.50,CC10801,8379
Food & Beverages,2012-2014,5343.28,CC10801,8380
Travel & Lodging,2010-2012,202.40,CC10801,8381
Contribution to Community Organization,2012-2014,100.00,CC10801,8382
Insurance,2010-2012,286.70,CC10801,8383
Advertising,2012-2014,761.28,CC10801,8384
Bank Charges & Adjustments,2010-2012,48.50,CC10801,8385
Contribution to Political Party,2010-2012,800.00,CC10801,8386
Hawaii Election Campaign Fund,2010-2012,100.00,CC10801,8387
Professional Services,2010-2012,15626.25,CC10801,8388
Professional Services,2012-2014,1262.50,CC10801,8389
Printing,2012-2014,2555.37,CC10801,8390
Contribution to Community Organization,2010-2012,250.00,CC10801,8391
Advertising,2010-2012,37912.41,CC10801,8392
Other,2010-2012,27368.47,CC10801,8393
Postage/Mailing,2012-2014,2402.31,CC10801,8394
Contribution to Political Party,2012-2014,535.00,CC10801,8395
Printing,2010-2012,16170.34,CC10801,8396
Lease/Rent,2012-2014,2425.00,CC10801,8397
Travel & Lodging,2012-2014,858.37,CC10802,8398
Bank Charges & Adjustments,2010-2012,64.00,CC10802,8399
Contribution to Political Party,2010-2012,300.00,CC10802,8400
Lease/Rent,2010-2012,250.90,CC10802,8401
Office Supplies,2010-2012,1892.86,CC10802,8402
Other,2012-2014,7243.09,CC10802,8403
Contribution to Community Organization,2010-2012,310.00,CC10802,8404
Postage/Mailing,2010-2012,2189.49,CC10802,8405
Advertising,2010-2012,18968.93,CC10802,8406
Food & Beverages,2010-2012,8958.65,CC10802,8407
Professional Services,2012-2014,5239.90,CC10802,8408
Printing,2010-2012,6211.02,CC10802,8409
Food & Beverages,2012-2014,1331.42,CC10802,8410
Postage/Mailing,2012-2014,90.00,CC10802,8411
Travel & Lodging,2010-2012,297.77,CC10802,8412
Contribution to Political Party,2012-2014,212.39,CC10802,8413
Bank Charges & Adjustments,2012-2014,162.86,CC10802,8414
Professional Services,2010-2012,6206.04,CC10802,8415
Office Supplies,2012-2014,90.19,CC10802,8416
Other,2010-2012,1868.37,CC10802,8417
Vehicle,2010-2012,263.60,CC10802,8418
Printing,2012-2014,1127.21,CC10802,8419
Employee Services,2010-2012,600.00,CC10802,8420
Printing,2010-2012,8147.10,CC10803,8421
Other,2012-2014,249.30,CC10803,8422
Professional Services,2010-2012,650.00,CC10803,8423
Bank Charges & Adjustments,2010-2012,15.00,CC10803,8424
Printing,2012-2014,31.93,CC10803,8425
Postage/Mailing,2010-2012,7933.58,CC10803,8426
Office Supplies,2012-2014,69.13,CC10803,8427
Office Supplies,2010-2012,348.88,CC10803,8428
Advertising,2010-2012,2085.84,CC10803,8429
Other,2010-2012,1726.89,CC10803,8430
Lease/Rent,2010-2012,383.23,CC10803,8431
Food & Beverages,2010-2012,4905.50,CC10803,8432
Contribution to Political Party,2012-2014,300.00,CC10803,8433
Food & Beverages,2012-2014,1116.06,CC10803,8434
Postage/Mailing,2012-2014,67.00,CC10803,8435
Advertising,2012-2014,150.00,CC10803,8436
Hawaii Election Campaign Fund,2010-2012,210.00,CC10804,8437
Office Supplies,2010-2012,50.65,CC10804,8438
Contribution to Political Party,2010-2012,100.00,CC10804,8439
Printing,2010-2012,2829.80,CC10804,8440
Other,2010-2012,763.54,CC10804,8441
Filing Fee,2010-2012,25.00,CC10804,8442
Advertising,2010-2012,1677.74,CC10804,8443
Travel & Lodging,2010-2012,6841.38,CC10804,8444
Bank Charges & Adjustments,2010-2012,4.00,CC10804,8445
Food & Beverages,2010-2012,1119.80,CC10804,8446
Professional Services,2010-2012,635.00,CC10804,8447
Postage/Mailing,2010-2012,206.01,CC10804,8448
Printing,2010-2012,2697.41,CC10805,8449
Candidate Fundraiser Tickets,2010-2012,125.00,CC10805,8450
Other,2010-2012,742.83,CC10805,8451
Postage/Mailing,2010-2012,175.00,CC10805,8452
Filing Fee,2010-2012,47.50,CC10805,8453
Bank Charges & Adjustments,2010-2012,153.54,CC10805,8454
Lease/Rent,2012-2014,156.25,CC10805,8455
Lease/Rent,2010-2012,235.00,CC10805,8456
Office Supplies,2010-2012,1256.12,CC10805,8457
Advertising,2010-2012,16207.38,CC10805,8458
Food & Beverages,2010-2012,1169.23,CC10805,8459
Other,2012-2014,91.73,CC10805,8460
Bank Charges & Adjustments,2010-2012,255.45,CC10806,8461
Travel & Lodging,2010-2012,354.16,CC10806,8462
Food & Beverages,2012-2014,1675.51,CC10806,8463
Advertising,2010-2012,16219.63,CC10806,8464
"Surveys, Polls & Voter Lists",2010-2012,50.00,CC10806,8465
Advertising,2012-2014,3445.09,CC10806,8466
Professional Services,2012-2014,5008.50,CC10806,8467
Other,2010-2012,3617.08,CC10806,8468
Contribution to Community Organization,2010-2012,250.00,CC10806,8469
Bank Charges & Adjustments,2012-2014,296.22,CC10806,8470
Insurance,2012-2014,736.00,CC10806,8471
Professional Services,2010-2012,2642.00,CC10806,8472
Printing,2010-2012,1281.23,CC10806,8473
Filing Fee,2010-2012,25.00,CC10806,8474
Office Supplies,2010-2012,50.40,CC10806,8475
Other,2012-2014,187.95,CC10806,8476
Contribution to Political Party,2010-2012,50.00,CC10806,8477
Food & Beverages,2010-2012,6098.60,CC10806,8478
Other,2010-2012,18292.15,CC10807,8479
Professional Services,2010-2012,3610.67,CC10807,8480
Office Supplies,2010-2012,5547.61,CC10807,8481
Advertising,2010-2012,38211.69,CC10807,8482
Contribution to Community Organization,2010-2012,1810.00,CC10807,8483
Candidate Fundraiser Tickets,2010-2012,274.87,CC10807,8484
Postage/Mailing,2010-2012,413.09,CC10807,8485
Printing,2010-2012,7877.21,CC10807,8486
Lease/Rent,2010-2012,8235.82,CC10807,8487
Food & Beverages,2010-2012,6799.18,CC10807,8488
Bank Charges & Adjustments,2012-2014,40.00,CC10807,8489
Insurance,2010-2012,623.40,CC10807,8490
Advertising,2012-2014,1900.00,CC10807,8491
Bank Charges & Adjustments,2010-2012,55.00,CC10807,8492
"Surveys, Polls & Voter Lists",2010-2012,706.84,CC10807,8493
Contribution to Political Party,2010-2012,150.00,CC10807,8494
Printing,2010-2012,15269.68,CC10808,8495
Lease/Rent,2012-2014,1378.60,CC10808,8496
Hawaii Election Campaign Fund,2010-2012,600.00,CC10808,8497
Other,2012-2014,618.21,CC10808,8498
Professional Services,2012-2014,1315.00,CC10808,8499
Postage/Mailing,2012-2014,10.00,CC10808,8500
Vehicle,2012-2014,314.98,CC10808,8501
Contribution to Community Organization,2010-2012,45.00,CC10808,8502
Office Supplies,2010-2012,843.00,CC10808,8503
Professional Services,2010-2012,3015.50,CC10808,8504
Office Supplies,2012-2014,32.25,CC10808,8505
Filing Fee,2010-2012,250.00,CC10808,8506
Insurance,2010-2012,286.70,CC10808,8507
Other,2010-2012,900.24,CC10808,8508
Advertising,2010-2012,500.00,CC10808,8509
Food & Beverages,2012-2014,1425.09,CC10808,8510
Contribution to Community Organization,2012-2014,95.00,CC10808,8511
"Surveys, Polls & Voter Lists",2010-2012,527.85,CC10808,8512
Contribution to Political Party,2010-2012,25.00,CC10808,8513
Postage/Mailing,2010-2012,12512.73,CC10808,8514
Bank Charges & Adjustments,2010-2012,16.00,CC10808,8515
Food & Beverages,2010-2012,292.68,CC10808,8516
Professional Services,2010-2012,3525.00,CC10809,8517
Advertising,2010-2012,4526.63,CC10809,8518
Food & Beverages,2010-2012,935.03,CC10809,8519
"Surveys, Polls & Voter Lists",2010-2012,412.00,CC10809,8520
Contribution to Community Organization,2010-2012,42.00,CC10809,8521
Postage/Mailing,2010-2012,8056.00,CC10809,8522
Vehicle,2010-2012,102.00,CC10809,8523
Lease/Rent,2010-2012,111.78,CC10809,8524
Food & Beverages,2012-2014,572.00,CC10809,8525
Printing,2010-2012,5619.44,CC10809,8526
Other,2010-2012,1912.14,CC10809,8527
Professional Services,2010-2012,198.00,CC10810,8528
Other,2012-2014,940.50,CC10810,8529
Travel & Lodging,2012-2014,78.24,CC10810,8530
Lease/Rent,2010-2012,1134.95,CC10810,8531
Postage/Mailing,2012-2014,1.10,CC10810,8532
Advertising,2010-2012,41743.51,CC10810,8533
"Surveys, Polls & Voter Lists",2010-2012,50.00,CC10810,8534
Food & Beverages,2010-2012,28048.79,CC10810,8535
Travel & Lodging,2010-2012,618.41,CC10810,8536
Bank Charges & Adjustments,2012-2014,4.65,CC10810,8537
Office Supplies,2012-2014,80.06,CC10810,8538
Other,2010-2012,5084.00,CC10810,8539
Contribution to Political Party,2010-2012,45.00,CC10810,8540
Office Supplies,2010-2012,2039.02,CC10810,8541
Advertising,2012-2014,1753.57,CC10810,8542
Food & Beverages,2012-2014,7894.70,CC10810,8543
Bank Charges & Adjustments,2010-2012,173.82,CC10810,8544
Postage/Mailing,2010-2012,5322.92,CC10810,8545
Contribution to Community Organization,2010-2012,600.50,CC10810,8546
Printing,2010-2012,167.42,CC10810,8547
Postage/Mailing,2010-2012,1022.00,CC10812,8548
Advertising,2010-2012,39859.43,CC10812,8549
Contribution to Community Organization,2010-2012,50.00,CC10812,8550
Candidate Fundraiser Tickets,2010-2012,79.87,CC10812,8551
Professional Services,2010-2012,1536.95,CC10812,8552
Lease/Rent,2010-2012,21657.19,CC10812,8553
Food & Beverages,2010-2012,16214.23,CC10812,8554
Other,2010-2012,5901.53,CC10812,8555
Lease/Rent,2012-2014,1250.00,CC10812,8556
Printing,2010-2012,28963.95,CC10812,8557
Advertising,2012-2014,374.40,CC10812,8558
Utilities,2010-2012,530.42,CC10812,8559
Bank Charges & Adjustments,2010-2012,1.50,CC10812,8560
Office Supplies,2010-2012,707.10,CC10812,8561
"Surveys, Polls & Voter Lists",2010-2012,1566.21,CC10812,8562
Contribution to Political Party,2010-2012,170.00,CC10813,8563
Printing,2010-2012,4347.38,CC10813,8564
Professional Services,2010-2012,2200.00,CC10813,8565
"Surveys, Polls & Voter Lists",2010-2012,124.64,CC10813,8566
Food & Beverages,2012-2014,300.00,CC10813,8567
Office Supplies,2010-2012,183.77,CC10813,8568
Postage/Mailing,2010-2012,3316.41,CC10813,8569
Bank Charges & Adjustments,2012-2014,5.00,CC10813,8570
Lease/Rent,2010-2012,68.00,CC10813,8571
Contribution to Political Party,2012-2014,60.00,CC10813,8572
Contribution to Community Organization,2010-2012,80.00,CC10813,8573
Advertising,2010-2012,12556.90,CC10813,8574
Filing Fee,2010-2012,250.00,CC10813,8575
Food & Beverages,2010-2012,3293.53,CC10813,8576
Contribution to Community Organization,2012-2014,650.00,CC10813,8577
Bank Charges & Adjustments,2010-2012,36.00,CC10813,8578
Other,2010-2012,6950.21,CC10813,8579
Professional Services,2010-2012,1711.25,CC10814,8580
Postage/Mailing,2010-2012,7076.13,CC10814,8581
Food & Beverages,2010-2012,3674.56,CC10814,8582
Filing Fee,2010-2012,300.00,CC10814,8583
Durable Assets,2010-2012,730.89,CC10814,8584
Other,2010-2012,1699.60,CC10814,8585
Advertising,2010-2012,6977.92,CC10814,8586
Office Supplies,2010-2012,677.23,CC10814,8587
Bank Charges & Adjustments,2010-2012,22.50,CC10814,8588
"Surveys, Polls & Voter Lists",2010-2012,100.00,CC10814,8589
Printing,2010-2012,5017.67,CC10814,8590
Contribution to Community Organization,2010-2012,1180.00,CC10815,8591
